******************************************************
2D Histogram data - output by the VI Logic_Histogram2D_W7.vi
Group of KJ Resch, IQC/UWaterloo. 
Written by JD Nov. 2013. Modified for Win7 by JPM May 2014.
Date of measurement: 	2026-02-03	3:10 PM
201	1000.00000	# bins
Meas Time (s): 	1.002
ChA: 1	ChB: 2	
243105	262970	
tAB	nAB	
-100000.00	7679.00
-99000.00	14990.00
-98000.00	15141.00
-97000.00	15127.00
-96000.00	15003.00
-95000.00	15128.00
-94000.00	15141.00
-93000.00	15094.00
-92000.00	15080.00
-91000.00	15242.00
-90000.00	15061.00
-89000.00	15206.00
-88000.00	15088.00
-87000.00	15045.00
-86000.00	14948.00
-85000.00	15248.00
-84000.00	15101.00
-83000.00	15048.00
-82000.00	15090.00
-81000.00	15244.00
-80000.00	15235.00
-79000.00	14994.00
-78000.00	14708.00
-77000.00	15010.00
-76000.00	15231.00
-75000.00	15116.00
-74000.00	15151.00
-73000.00	14986.00
-72000.00	15213.00
-71000.00	14968.00
-70000.00	15105.00
-69000.00	15094.00
-68000.00	14812.00
-67000.00	14838.00
-66000.00	14667.00
-65000.00	14932.00
-64000.00	14841.00
-63000.00	14995.00
-62000.00	15145.00
-61000.00	14978.00
-60000.00	15032.00
-59000.00	14825.00
-58000.00	15012.00
-57000.00	14896.00
-56000.00	14910.00
-55000.00	14749.00
-54000.00	14787.00
-53000.00	14831.00
-52000.00	14969.00
-51000.00	14901.00
-50000.00	14926.00
-49000.00	15030.00
-48000.00	15124.00
-47000.00	14868.00
-46000.00	14962.00
-45000.00	15208.00
-44000.00	14903.00
-43000.00	14949.00
-42000.00	15120.00
-41000.00	15085.00
-40000.00	15221.00
-39000.00	15125.00
-38000.00	14985.00
-37000.00	15237.00
-36000.00	15198.00
-35000.00	15072.00
-34000.00	15261.00
-33000.00	15530.00
-32000.00	15385.00
-31000.00	15393.00
-30000.00	15545.00
-29000.00	15450.00
-28000.00	15492.00
-27000.00	15645.00
-26000.00	15788.00
-25000.00	15624.00
-24000.00	15799.00
-23000.00	15642.00
-22000.00	15897.00
-21000.00	16298.00
-20000.00	16178.00
-19000.00	16327.00
-18000.00	16562.00
-17000.00	16703.00
-16000.00	16859.00
-15000.00	17337.00
-14000.00	17386.00
-13000.00	17675.00
-12000.00	17709.00
-11000.00	17852.00
-10000.00	18158.00
-9000.00	18192.00
-8000.00	18390.00
-7000.00	18528.00
-6000.00	18571.00
-5000.00	19040.00
-4000.00	18795.00
-3000.00	19084.00
-2000.00	19121.00
-1000.00	19266.00
0.00	19485.00
1000.00	19474.00
2000.00	19383.00
3000.00	19189.00
4000.00	19299.00
5000.00	18972.00
6000.00	18993.00
7000.00	18745.00
8000.00	18285.00
9000.00	18016.00
10000.00	18057.00
11000.00	17750.00
12000.00	17526.00
13000.00	17349.00
14000.00	17292.00
15000.00	17124.00
16000.00	16860.00
17000.00	16891.00
18000.00	16387.00
19000.00	16474.00
20000.00	16215.00
21000.00	16011.00
22000.00	15839.00
23000.00	15620.00
24000.00	15928.00
25000.00	15742.00
26000.00	15525.00
27000.00	15343.00
28000.00	15457.00
29000.00	15555.00
30000.00	15375.00
31000.00	15175.00
32000.00	15080.00
33000.00	15103.00
34000.00	15397.00
35000.00	15111.00
36000.00	15233.00
37000.00	15272.00
38000.00	15016.00
39000.00	15306.00
40000.00	15178.00
41000.00	14893.00
42000.00	14867.00
43000.00	15044.00
44000.00	15245.00
45000.00	15094.00
46000.00	14945.00
47000.00	15072.00
48000.00	14950.00
49000.00	15141.00
50000.00	14940.00
51000.00	14988.00
52000.00	15160.00
53000.00	15079.00
54000.00	15132.00
55000.00	15140.00
56000.00	14945.00
57000.00	15121.00
58000.00	14977.00
59000.00	14861.00
60000.00	14943.00
61000.00	15081.00
62000.00	15097.00
63000.00	15083.00
64000.00	15263.00
65000.00	15106.00
66000.00	15148.00
67000.00	15076.00
68000.00	14762.00
69000.00	15091.00
70000.00	15013.00
71000.00	14995.00
72000.00	14903.00
73000.00	14817.00
74000.00	15173.00
75000.00	14891.00
76000.00	14787.00
77000.00	15075.00
78000.00	15114.00
79000.00	15071.00
80000.00	14838.00
81000.00	15029.00
82000.00	15188.00
83000.00	14883.00
84000.00	15103.00
85000.00	15113.00
86000.00	15007.00
87000.00	15019.00
88000.00	14991.00
89000.00	14994.00
90000.00	15149.00
91000.00	15176.00
92000.00	15119.00
93000.00	15164.00
94000.00	15123.00
95000.00	14970.00
96000.00	15006.00
97000.00	15052.00
98000.00	15102.00
99000.00	15139.00
100000.00	14730.00
