tr******************************************************
2D Histogram data - output by the VI Logic_Histogram2D_W7.vi
Group of KJ Resch, IQC/UWaterloo. 
Written by JD Nov. 2013. Modified for Win7 by JPM May 2014.
Date of measurement: 	2026-01-21	2:59 PM
321	0.15625	# bins
Meas Time (s): 	1.002
ChA: 1	ChB: 3	
124145	335162	
tAB	nAB	
23.12	0.00
23.28	3.00
23.44	2.00
23.59	3.00
23.75	0.00
23.91	4.00
24.06	0.00
24.22	1.00
24.37	2.00
24.53	3.00
24.69	3.00
24.84	2.00
25.00	0.00
